ticket_id,complaint_text,date,time,channel,city,state,zip_code,status,on_behalf,month,day,complaint_categories,primary_category,category_count,year,day_of_week
374749,"my promotional price on internet has just expired. this promotion was $34.99 per month for 12 months. you'd expect maybe about a 50% increase to $50 per month to be something within reason for the ending of a promotional deal, but the bill jumped a ridiculous 125% to $78.95 per month. it's impossible to imagine comcast was losing money on my account at $35 a month so at best they are marking up my bill 125% in pure profit and at worse even more should my cost to comcast as a customer be less than $35 (which i'm sure it is much lower).  furthermore, a bundled deal with the same internet speed plus starter cable tv with 140 channels is offered to me at $84.99 per month. this is a mere $6 per month more on my bill for 140 cable tv channels that is normally billed at $49.99 per month if purchased alone. since i'm fairly certain that the cost to comcast for me to add cable tv is surely more than $6 per month in subscription fees and other costs, there is no way that i'm being offered additional tv services at a loss. this further leads me to believe that the price of my internet is extremely high and inconsistent with the prices of other products and services offered.  finally, many companies have the courtesy to inform you that your upcoming bill is changing and your promotional period is ending. given that many consumers use auto-pay and tend to not worry about checking bills, i'm certain comcast uses this to their advantage to catch consumers off guard or potentially have a mass of consumers completely unaware that their monthly bill has more than doubled.  these sorts of shady, inconsistent business and billing practices need to stop. cable companies such as comcast use their monopoly on local cable internet and cable tv services to their advantage to squeeze every dollar they can get away with from consumers.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/1/2015 11:05:49 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/22/2015 12:11:56 pm:  hi  your ticket no. 374749 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.  (b) (6)",2015-06-30,1:30:48 PM,internet,Lynnwood,Washington,98036,solved,No,6.0,30.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Tuesday
349460,postal mail ticket ready for data entry,2015-06-18,3:23:27 PM,internet,Naples,Florida,34113,open,Yes,6.0,18.0,['other'],other,1,2015.0,Thursday
229552,"i though i had a triple bundle with xfinity when i first order my service i only had an internet service with them i bough a house and decided to keep the service so when i called to do the service transfer the person i spoke with offer me a triple bundle to keep my internet plus the other two services (cable and home security service) i was clear with the comcast rep. when i told him i wanted to keep my internet speed with the bundle. recently i notice my internet wasn't what i used to have conduct a speed test and came out it wasn't close to what i was told. i been on the phone back and forward with the provider for days now and there's nothing they would do to fix the issue they changed my bundle it seems to be a nice package but at the end what they did was to add everything up to my current package which increased my monthly payment now they wont fix it at all..  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/13/2015 3:45:32 pm:  this request was closed and merged into request #229544 ""comcast/xfinity"".",2015-04-10,5:07:15 PM,internet,Fall River,Massachusetts,2723,closed,No,4.0,10.0,"['billing_issue', 'network_issue', 'customer_service']",billing_issue,3,2015.0,Friday
348580,"i received an email from hearts magazine to enter a contest at tis url: https://subscribe.hearstmags.com/subscribe/goodhousekeeping/186904/ijaos0030?sub_option=1  i entered the contest then received an email that i was signed up and charged for goodhouse keeping magazine, nowhere in the email or the entry form does it you would be signed up and billed for this.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/22/2015 9:01:09 am:  hi  thank you for your submission. your complaint provides the fcc with important information we can use to develop policies to protect consumers, remedy violations of the communications act, and encourage future compliance with the law.  the fcc appreciates the information you’ve shared with us. it appears that the federal trade commission will be better able to assist you.  we urge you to contact that agency about this matter.  below is a link to the federal trade commission:  http://www.ftc.gov/  as such, no further action is required by the fcc. your complaint was closed as of today.",2015-06-18,12:23:50 PM,internet,Griffith,Indiana,46319,closed,No,6.0,18.0,"['billing_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,4,2015.0,Thursday
262339,"i used the chat to contact comcast about a problem on my bill that was started by someone on the phone who did not understand english. i'd been told it was taken care of by another comcast agent who was foreign, but did speak english fairly well. it was not taken care of. this time i said i wanted an agent based in the us whose primary language was english. this guy kept giving me the run around telling me he could handle it. his english was not good and i was not up for any more communication issues, i'm sick of this problem. every time i asked for a us agent, he answered me with why i should let him do it and then finally said, ""i'll get you my supervisor, but i can't tell you the supervisor will be in the us"". i thought us companies had to provide us based help when requested by the customer. why was i refused an american to assist me?  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/30/2015 5:55:39 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-28,4:59:45 PM,internet,Delmont,Pennsylvania,15626,closed,No,4.0,28.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,5,2015.0,Tuesday
330284,"consumer says that comcast offered her a loyalty promotion of 10 dollars off for the next 6 month but she never received the promotion. she called comcast several times to get the offer but she can never get to have anyone help her with it. on 5-21-15 she returned the modem which should have reduced her bill by another $10 but it has not yet.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by consumer on 6/9/2015 1:06:18 pm:  thank you for you service --good to know that there is an agency we the public can turn to when we are being lied to and taken advantage of--on behalf of consumers i thank you---  --------  from: ""fcc"" <consumercomplaints@fcc.gov>  to:  sent: tuesday, june 9, 2015 9:44:06 am  subject: request received: comcast billing  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/10/2015 11:56:10 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/21/2015 2:11:40 pm:  hi  your ticket no. 330284 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed. (b) (6)  (b) (6)  (b) (6)  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-09,12:44:05 PM,internet,Murphys,California,95247,solved,No,6.0,9.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,5,2015.0,Tuesday
370897,"comcast is unfairly charging customers overage fees for made up arbitrary data limits to force you to not use competitors video on demand services and make you choose thier crappy selection of on demand programming as to avoid higher fees if you go over a limit that they made up out of thin air.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/9/2015 2:12:59 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-06-28,1:07:00 PM,internet,Dacula,Georgia,30019,pending,No,6.0,28.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,5,2015.0,Sunday
339600,"comcast has a monopoly in most of my city. i have no other choice for cable internet except them. my internet goes out almost every day and i call to complain but get the run around. they have ridiculous data caps that we go over every month, but we have no other choice!! please help us out here somehow!  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/17/2015 8:40:54 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-06-13,10:20:36 PM,internet,Knoxville,Tennessee,37918,open,No,6.0,13.0,"['installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",installation_issue,5,2015.0,Saturday
355934,"at&t is blocking phone calls to magic jack users. is this legal? i discontinued my service with at&t and went with magic jack to save money. at&t had gotten way to expensive. now i find out that those that still have at&t cannot call me. that get a message saying that they must use another carrier to call me. is this legal to block calls by at&t?  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/23/2015 2:37:54 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/22/2015 6:17:06 am:  hi  your ticket no. 355934 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-22,1:58:04 PM,internet,Athens,Tennessee,37303,solved,No,6.0,22.0,"['installation_issue', 'equipment_issue', 'service_change', 'customer_service']",installation_issue,4,2015.0,Monday
344980,"postal mail ticket ready for data entry  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/1/2015 1:06:34 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/29/2015 11:00:45 am:  hi  your ticket no. 344980 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-17,10:32:15 AM,internet,Kittery,Maine,3904,solved,Yes,6.0,17.0,"['installation_issue', 'equipment_issue', 'service_change', 'customer_service']",installation_issue,4,2015.0,Wednesday
221876,"i have been told by two csr last month that i only owe 19.99, i have my bill for 156$$. when i called to complain they said that i was the one who insisted to pay the 19.99 last month. i requested them to pull the call recording from last month and she said that the supervisor is not available. i am tired of dealing with this every month and everytime a new issue. i was told last month that my bill is 99.00 plus tax and now i have an outstanding balance that i have no idea how it jumped to $156. i have wireless, internet and cable. please syop this company from harassing the customers and lying practices........  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/8/2015 1:24:26 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by consumer on 4/15/2015 12:31:48 pm:  hello there---  after many days the rep finally contacted me and is basically offering no resolution. meanwhile i receive a letter saying that the service will be suspended on 04/16. this is very critical for me since my husband does most of his work using the internet...  of course worst customer service ever... i requested that she listens to the phone conversation that justifies what i am saying but they keep giving me the run around... please help me, i can't deal with them anymore..... they executive customer service rep takes forever to return my call !!!!!  sent from my iphone",2015-04-07,2:17:17 PM,internet,Tallahassee,Florida,32317,closed,No,4.0,7.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Tuesday
221993,"hello,  my name is , my e-mail address is and my account number with comcast is . when i started the blast plus with hbo contract, my bill was $87.69. now they are charging equipment costs that weren't part of the contract and the bill is $95.18. i am having a big problem with comcast regarding my service agreement and bill for my tv and internet services. i spoke with a representative from comcast and she stated that i was calling about the rate increase on all my services equipment on my plan last month. my contract didn't say my price would ever change for two years, but comcast went ahead anyway and increased the equipment fees. i was told by the comcast rep that my plan rate didn't change but the cost of the equipment changed and she said comcast didn't have control of the cost of the equipment. the comcast rep gave me this telephone number (1-888-225-5322), which is a number for the fcc, to talk about the equipment charges. then, by surprise, i was told by the people of the above number that they are not the ones who charge for the equipment or handle the equipment increase charges. the comcast rep told me incorrect information. i learned that the fcc only takes complaints (which i am writing to you now).  i would like this to be investigated because comcast is giving the wrong information, charging higher prices that break the contract terms and accusing other people for the responsibility of any rate changes.  you can call me at if details need to be explained further.  thank you,  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/15/2015 9:48:48 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice. (b) (6)  (b) (6)  (b) (6) (b) (6)  (b) (6)  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-07,2:44:49 PM,internet,West Hartford,Connecticut,6110,closed,No,4.0,7.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Tuesday
277005,"i am filing a formal complaint against my internet and tv provider, comcast, for fraudulently charging  me for a service i never requested and i never received.  i moved and changed my service address in october 2014. i have always owned and still own my  router/modem and do not lease equipement from comcast. in january 2015, i first noticed a wireless  gateway device fee had been added to my bill every month since my relocation in october 2014. i  contacted a comcast representative (#3) via telephone in january 2015 and informed her of this error  and she acknowledged comcast's fault. i also informed her that when i moved, comcast changed  my paperless billing log in information and did not notify me. thus, it caused me difficulty logging on  and paying my on-line bill. as a result, i incurred a late fee charge due to comcast changing my log  in. when i had difficulty logging in, i spoke to two comcast representatives (#1, #2) on two seperate  occassions to resolve my non self-initiated change with my log in information. resprestative #3  informed me that i was double charged for a late fee and would be fully reimbursed for it. she also  said i would be reimbursed for the wrongly charged device fee for the past several months and the  fee will be removed from my account on all future bills. in addition, she said the amount of my credit  would cover my following month's bill. representative #3's promised resolution did not occur. i was  lead to believe my february's bill would be fully credited, but it was not and thus, yet another late fee  was incurred. i patiently waited for the march bill to be credited, but it was not either.  i contacted comcast representative #4 in march/april 2015 to explain my grievances yet again. of  course, she assured me the issue would be resolved over the next couple of weeks. i was again lead  to believe everything would be resolved and again it was not.  on the 1st of may, my bill still continues to feflect the fraudulent billing. on the 5th of may 2015, i  contacted comcast and spoke to malorie, representative #5. i requested to speak to a supervisor to  address my continued unresolved grievances. billing supervisor, sadie (#6), advised me she could  only give me a partial credit. when i questioned this, she was somewhat demeaning, short spoken  and uninterested in completely resolving the issue. when i asked sadie for someone else's contact  information that could assist me in recovering my full refund, she clearly stated there was no one else  that could help me. was she trying to deprive me of my right to pursue a full refund? i then asked for  a customer complaint contact and sadie's first response to me was comcast did not have such a  thing. there should have been someone else i could have spoken to regarding my account if she ,  the supervisor, was incapable of helping me. sadie also challenged and disputed my observation  that all my bills since october 2014 has an unwarranted device fee charge.  i have been extremely patient with comcast's errors and repeated unfulfilled promses to remedy the  problem. i am now frustrated and beyond a reasonable doubt, deserve quality customer service. i  have been paying for a service for which i did not request nor did i receice. this has been going on  for 8 months. i have been mislead and deceived to believe my account would be corrected on  mutliple occassions and i would be reimbursed.  my specific grievances toward comcast:  1) changed my on-line bill pay log in information without notifying me.  2) promised and failed on multiple times to resolve fraudulent billing charges.  3) incurred late fee charges from comcast changing my log in and unfulfilled promises to credit my  account.  4) customer service representatives and supervisors that are ill-qualified and unprofessional at  resolving issues. they lied to me and deceived me.  5) informed me of wrong information regarding billing on my account and wrong information regarding  chain of command and proper problem resolution.  6) caused me increased expense on my bill.  7) caused me undue distress.  i would greatly appreciate an investigation in this matter. thank you for your assistance and interest.  comcast service address: , walterboro sc 29488  comcast account number:  phone:  (b) (6)  (b) (6)  (b) (6)  (b) (6)",2015-05-06,6:13:16 PM,internet,Walterboro,South Carolina,29488,closed,No,5.0,6.0,"['billing_issue', 'outage_compensation', 'installation_issue', 'equipment_issue', 'network_issue', 'customer_service']",billing_issue,6,2015.0,Wednesday
329312,"between april 14, 2015 and until last week, my internet would go out at least once a week and would be out for an entire day or two. each ti9me comcast said it wasn't their fault. after my service was out for 5 days i complained to comcast / xfinity customer services again. i was told they would finally bring a technician over without charge. i received my bill and the $70 charge is there. i called comcast, and they now refuse to waive the fee claiming i don't have some protection plan they offer (which was never mentioned to me previously). this company lies. plain and simple. when you call them to look up notes or recordings of conversations you had with their agents, they conveniently can't locate the conversations or notes.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/16/2015 9:01:07 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/8/2015 1:04:57 pm:  hi  your ticket no. 329312 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by consumer on 7/8/2015 4:10:38 pm:  comcast offered 1/2 off the $70 fee. i'm not happy about it as it was not my fault, but case can be closed now. (b) (6)  sent from my iphone",2015-06-08,6:51:26 PM,internet,Denver,Colorado,80231,closed,No,6.0,8.0,"['billing_issue', 'outage_compensation', 'installation_issue', 'equipment_issue', 'service_change', 'customer_service']",billing_issue,6,2015.0,Monday
364278,"call in with an issue get transferred customer service is rude put on hold disconnected lied to then when you call back again the next person knows nothing about what you called about previously dealing with foreign customer service people who don't understand what we're talking about and we can understand them  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/26/2015 3:01:54 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/27/2015 11:14:15 am:  hi  your ticket no. 364278 was served on your carrier for its review and response.  your carrier has provided the fcc with a response to your complaint. you should receive a copy of the response from the carrier within 7-10 days via postal mail. as such, no further action is required. your complaint is closed.  thank you for your complaint and help in furthering the fcc’s mission on behalf of consumers.",2015-06-25,11:27:09 AM,internet,Brookhaven,Pennsylvania,19015,solved,No,6.0,25.0,"['installation_issue', 'equipment_issue', 'service_change', 'customer_service']",installation_issue,4,2015.0,Thursday
256173,"comcast has engaged in ""slamming"" by charging a different rate to my account than what was explained to me on the phone. this occurred on a retentions call with arnisha on 2/13/2015, which i recorded in its entirety and can be reviewed here: http://gadgetscope.com/comcastfcccomplaint/  here is a summary of the call by timecode:  7:20: ""$20 loyalty credit,"" which will ""take you down to $89.99.""  7:41: i confirm that the service will remain as digital preferred.  7:50: ""$89.99 a month for 6 months"" reconfirmed.  8:20: ""for 6 months, $89.99"" confirmed again.  8:50: ""$89.99,"" ""6 months"" and ""no contract"" confirmed again.  at no time: was a rate $109.99 ever discussed or mentioned.  subsequent to this i spoke with mario at comcast's executive care unit multiple times regarding errors in the discounts arnisha had actually entered to my account. with my first contact on march 9, he promised to correct the problem, and he at that time confirmed that my discounted rate would be affected by setting my package discount rate to $109.99 and issuing two $60.00 credits, resulting in a $20/month price drop for 6 months. i agreed to this.  in my next bill, my package rate showed as $129.99. upon contacting mario again, he insisted that this was correct and my bundle rate was $109.99. i offered to play the recording of my call with arnisha, but mario refused to listen to my recording and scheduled an internal review of comcast's recording.  on april 10, mario called me and advised me that ""you were offered a credit in a lump sum to satisfy a $109.99 rate for 6 months,"" which obviously contradicts the recording i supplied above and is a lie. mario stubbornly stuck to comcast's lie, and here i am filing an fcc complaint.  i request as restitution that my bundle rate be retroactively set to $109.99 from 2/13/2015 through the 6 months that arnisha promised me (thus, combined with the lump sum credits i already have received, bringing me to $89.99), and i request a further 6 months of that bundle rate as compensation for the time spent pursuing my escalation with comcast executive care, and this fcc complaint following lies told to me by mario in that department.  comcast is the only provider of wired broadband internet (per fcc's current definition) in my area, and is abusing its monopoly power by not only charging excessive prices, but slamming customers and making false statements about promised rates in recorded calls. i also ask for the fcc to pursue regulatory action to correct this pattern of abusive behavior.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 4/28/2015 10:08:41 am:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-04-24,6:11:23 PM,internet,Elmhurst,Illinois,60126,closed,No,4.0,24.0,"['billing_issue', 'contract_dispute', 'outage_compensation', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,8,2015.0,Friday
305998,"i have called comcast/xfinity a bunch of times about my internet being down, i keep getting people  from other countries that i do not understand them and when i ask to speak to someone in america  they disconnect me, they have not helped me at all, all they want is to send me a tech so they can  charge me the $49.00 fee..i have asked 3 times to get credit and they disconnect me, i pay promtly  for a service that i am not getting..i am a dissabled individual and they offer me no help at all.  please i want what i pay for internet.",2015-05-25,3:52:34 PM,internet,North Miami,Florida,33181,solved,No,5.0,25.0,"['billing_issue', 'equipment_issue', 'network_issue']",billing_issue,3,2015.0,Monday
319694,"i moved service and was told i would my service would be faster. their own speed test shows it is only half what they claim.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/3/2015 12:58:19 pm:  this request was closed and merged into request #319642 ""comcast continual account change..."".",2015-06-02,6:23:49 PM,internet,Edmonds,Washington,98020,closed,Yes,6.0,2.0,['network_issue'],network_issue,1,2015.0,Tuesday
274483,last year i signed up for cable internet with earthlink cable provided by comcast. i was told that i  would have unlimited data and that after rate would be 39.95 per month. i filed a complaint with the  bbb due to comcast charging me for data overages. comcast corporate called and after about 2  weeks corrected the bill for 6 months i was not charged overages then this month they are again  charging for data overages. i was under the impression that they would have to abide by the contract  until i had the service disconnected.  - - - - - - - - - - - - - - - - - - - - -  follow-up message on 5/9/2015 1:11:22 pm:  it seems that the problem has been resolved after about 6 hours on the phone talking to maybe a  dozen different people. i will not know for sure till i get my next bill from them some where around the  20th of june. thanks so very much for your help.,2015-05-05,4:36:52 PM,internet,Hoirn Lake,Mississippi,38637,solved,No,5.0,5.0,"['billing_issue', 'contract_dispute', 'customer_service']",billing_issue,3,2015.0,Tuesday
270193,"comcast has charged me fees for months now for renting a modem from them. i have not rented a  modem from them for over a year. i own my modem. i've told them repeatedly that i do not rent a  modem from them, yet the charges remain. they also claim they have no record of the returned  equipment and threatened to charge me for the equipment itself. i didn't know where else to turn.  thanks for your time.  - - - - - - - - - - - - - - - - - - - - -  follow-up message on 5/2/2015 4:46:16 pm:  i also just realized they are also charging me another $10/month for an ""additional outlet converter""  which i specifically gave to the technician to return, and he stated that fee would be removed the  following month.",2015-05-02,4:36:59 PM,internet,Mount Pleasant,South Carolina,29464,closed,No,5.0,2.0,"['billing_issue', 'installation_issue', 'equipment_issue', 'customer_service']",billing_issue,4,2015.0,Saturday
370502,"i am paying $120+ a month for 25mbps download speed and tv cable from comcast. i tested my internet download speed at http://www.speedtest.net/ 3 times. the average download speed for those 3 trials were 9.85mbps.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/1/2015 12:37:55 pm:  comcast throttling customers internet speed  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 7/9/2015 3:13:44 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-06-27,8:17:48 PM,internet,Norristown,Pennsylvania,19401,pending,No,6.0,27.0,"['installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",installation_issue,5,2015.0,Saturday
334003,"on 6/6/15 my cable and internet services stopped working. my home security was normal.  i called technical support and spoke with marvee. i explained my issue and went through trouble-shooting with no resolution. marvee informed she would send a tech, but she also wanted to review my account to see if i was getting the best offer from xfinity. i confirmed it was ok to review my account and she informed she could offer me a lower cost plan that will include home phone service which did not have at all. it was not needed as i have a cell phone and magic jack.  marvee expressed that the new service is less in cost than what i was already paying and would include the new phone and voice feature. i continually questioned how much was the plan and she insisted that it is less than what i was paying.  marvee explained i can try it out for 30 days and if i did not like the service i can revert back to the plan i was already on without incident. i informed as long as the cost is less and i won't lose any of the services and my plan will go back to the way it was. marvee expressed that the 'repackage' would include phone and voice. i confirmed i will start the trial in this case.  that next morning (6/7/15) while checking my email, i received the email confirmation with summary of charges and it was way higher that the package i was on. i felt betrayed and mislead. i called xfinity support and spoke with roy. i told him to remove this trial/repackage as the cost is way higher that what i was paying. roy apologized for the marvee's deception and informed he would inform his supervisor of the incident. roy informed he needed to place me on hold to discuss the issue with the supervisor to revert back to my current package. roy's call was disconnected once he placed me on hold.  i called back and spoke with jenny and explained myself again. jenny informed the tech is coming on monday and also informed me to call back once the tech comes out to resolve the issue in order to receive my credit for service outage and also to check at that time to confirm if my cable and internet package was reverted back to its normal state.  on 6/10/15 i called back and spoke with karen in billing and explained my issue again. karen applied my credit for the outage days but informed me she could not revert my package and i need to speak with someone in the 'home security dept.’ karen transferred me to michelle, a customer solutions rep. i explained my issue to michelle and she informed me i would need to speak with someone in the retention dept.  at this point, i'm tired of being bounced around and being placed on hold. i request to speak with a manager. i am then transferred to a manager named tyrone. he informs he can't revert my package back and can only take $10 off for the next few months until another promotion becomes available.  this is not acceptable as the charges are now even with the $10 off more than what i have been paying since the billing changed in march 2015. this is not the promotion i signed up for and now xfinity is no longer providing the service i agreed to from the beginning. i explained either abide by the contract originally offered or cancel the service. tyrone explained i would need to pay early termination fee if i cancel the service. i informed i will not pay early termination fee for something i did not agree to. i informed tyrone to abide by the contract of service and fix the issue the xfinity rep created in the 1st place or cancel the service all together as xfinity is no longer abiding by the service agreement of original service. tyrone then placed me on hold without warning or notice. it has since been over an hour on hold and tyrone has not returned to the phone call.  this is not good customer service or prompt resolution to an issue that and xfinity rep created with misleading information about cheaper pricing in repackaging my plan. this is very unacceptable customer relation practices.  as i am still on hold waiting for the manager to return to the call, no issue has been resolved to date on 6/10/15 at 9:33pm est. my cell phone call to xfinity is now at 2:38:22 hours and still holding for a resolution. i may just have to hang up and call back tomorrow, but i sure hope this letter gets someone’s attention.  - - - - - - - - - - - - - - - - - - - - -  follow-up message by fcc on 6/12/2015 2:36:48 pm:  this constitutes a notice of informal complaint filed with the fcc against your company. your response to the consumer (with a copy to the fcc) is due no later than 30 days from the date of this notice.  for more information on your legal responsibilities, see https://us-fcc.app.box.com/complaintnotice.  if you have any questions regarding this notice, please contact the fcc at carriersupport@fcc.gov.",2015-06-10,9:50:41 PM,internet,Lauderhill,Florida,33313,solved,No,6.0,10.0,"['billing_issue', 'contract_dispute', 'installation_issue', 'equipment_issue', 'network_issue', 'service_change', 'customer_service']",billing_issue,7,2015.0,Wednesday
